,Phrase,Review,Count
3927,creed shadow gameplay,HardcoreGamer,1
3928,creed shadow gameplay,RPGFan,1
3929,creed shadow gameplay,wccftech,1
3930,smoke bomb distract,GameRant,1
3931,smoke bomb distract,Shacknews,1
3932,fight enemy head,GameRant,1
3933,fight enemy head,wccftech,2
3934,enemy head on,GameRant,1
3935,enemy head on,GamingBolt,1
3936,enemy head on,Inverse,1
3937,enemy head on,Player2,1
3938,enemy head on,wccftech,2
3939,make ideal choice,GameRant,1
3940,make ideal choice,Push Square,1
3941,scenario head on,GameRant,1
3942,scenario head on,GameSpew,1
3943,complement one another,GameRant,1
3944,complement one another,Loot Level Chill,1
3945,open world format,GameRant,1
3946,open world format,Gamereactor,1
3947,much open world,GameRant,1
3948,much open world,GamingBible,1
3949,much open world,Push Square,1
3950,much open world,TheEscapist,1
3951,open world sandbox,GameRant,1
3952,open world sandbox,ScreenRant,1
3953,thankfully assassin creed,GameRant,1
3954,thankfully assassin creed,GamingBolt,1
3955,thankfully assassin creed,HardcoreGamer,1
3956,thankfully assassin creed,Order of the Template,1
3957,thankfully assassin creed,Siliconera,1
3958,thankfully assassin creed,TheEscapist,1
3959,weather effect foliage,GameRant,1
3960,weather effect foliage,VGC,1
3961,game photo mode,GameRant,1
3962,game photo mode,Hooked Gamers,1
3963,2020 ghost tsushima,GameRant,1
3964,2020 ghost tsushima,irish_independent,1
3965,japan 16th century,GameRant,1
3966,japan 16th century,TechRadar,1
3967,japan 16th century,TheXboxHub,1
3968,creed shadow map,GameRant,1
3969,creed shadow map,TheEscapist,1
3970,great assassin creed,GameRant,1
3971,great assassin creed,nme,1
3972,great assassin creed,Rock Paper Shotgun,1
3973,optional open world,GameRant,1
3974,optional open world,Well Played,1
3975,main quest assassin,GameRant,2
3976,main quest assassin,TheEscapist,1
3977,quest assassin creed,GameRant,2
3978,quest assassin creed,TheEscapist,1
3979,quest assassin creed,VG247,1
3980,target naoe yasuke,GameRant,1
3981,target naoe yasuke,GameSpot,1
3982,core gameplay loop,GameRant,1
3983,core gameplay loop,GameSpot,1
3984,naoe yasuke take,GameRant,1
3985,naoe yasuke take,Windows Central,1
3986,game base building,GameRant,1
3987,game base building,Radio Times,1
3988,explore assassin creed,GameRant,1
3989,explore assassin creed,wccftech,1
3990,creed shadow world,GameRant,1
3991,creed shadow world,GamesRadar,1
3992,creed shadow world,GamingTrend,1
3993,creed shadow world,Hooked Gamers,1
3994,creed shadow world,Kotaku,1
3995,in game menu,GameRant,2
3996,in game menu,GameSpew,1
3997,gameplay loop assassin,GameRant,1
3998,gameplay loop assassin,Gaming Age,1
3999,loop assassin creed,GameRant,1
4000,loop assassin creed,GameSpot,1
4001,loop assassin creed,Gaming Age,1
4002,creed shadow combat,GameRant,2
4003,creed shadow combat,ScreenRant,1
4004,assassin creed origin,GameRant,1
4005,assassin creed origin,GameSpew,1
4006,assassin creed origin,GamingBible,2
4007,assassin creed origin,GamingBolt,1
4008,assassin creed origin,Inverse,1
4009,assassin creed origin,NoisyPixel,1
4010,assassin creed origin,Polygon,1
4011,assassin creed origin,Push Square,1
4012,assassin creed origin,Ragequit,1
4013,assassin creed origin,TheSixthAxis,1
4014,assassin creed origin,wccftech,1
4015,assassin creed origin,Windows Central,1
4016,combat assassin creed,GameRant,1
4017,combat assassin creed,GamingBolt,1
4018,combat assassin creed,PC Gamer,2
4019,combat assassin creed,TheXboxHub,1
4020,naoe yasuke assassin,GameRant,1
4021,naoe yasuke assassin,GamesHub,1
4022,naoe yasuke assassin,Well Played,1
4023,yasuke assassin creed,GameRant,1
4024,yasuke assassin creed,GamesHub,1
4025,yasuke assassin creed,GameSpew,1
4026,yasuke assassin creed,GamingBible,1
4027,yasuke assassin creed,Stevivor,1
4028,parry unblockable attack,GameRant,1
4029,parry unblockable attack,GameSpot,1
4030,unblockable red attack,GameRant,1
4031,unblockable red attack,PC Gamer,1
4032,enemy become vulnerable,GameRant,1
4033,enemy become vulnerable,Worthplaying PC,1
4034,give way combat,GameRant,1
4035,give way combat,PC Gamer,1
4036,creed shadow protagonist,GameRant,1
4037,creed shadow protagonist,GameSpot,1
4038,enemy naoe also,GameRant,1
4039,enemy naoe also,TrueAchievments,1
4040,entire skill tree,GameRant,1
4041,entire skill tree,Gamers Heroes,1
4042,entire skill tree,Softpedia,1
4043,able assassinate multiple,GameRant,1
4044,able assassinate multiple,Shacknews,1
4045,assassinate multiple enemy,GameRant,1
4046,assassinate multiple enemy,Shacknews,1
4047,multiple enemy time,GameRant,1
4048,multiple enemy time,wccftech,1
4049,one assassin creed,GameRant,1
4050,one assassin creed,GamingBolt,1
4051,one assassin creed,PlayStation LifeStyle,1
4052,one assassin creed,Windows Central,1
4053,creed game assassin,GameRant,1
4054,creed game assassin,GameSpot,1
4055,creed game assassin,HardcoreGamer,1
4056,naoe feel like,GameRant,1
4057,naoe feel like,GameSpot,1
4058,naoe feel like,Stevivor,1
4059,naoe feel like,TrueAchievments,1
4060,origin odyssey especially,GameRant,1
4061,origin odyssey especially,NoisyPixel,1
4062,mid to late,GameRant,1
4063,mid to late,HardcoreGamer,1
4064,complete main story,GameRant,1
4065,complete main story,GameSpew,1
4066,complete main story,PC Gamer,1
4067,complete main story,Rock Paper Shotgun,1
4068,complete main story,Siliconera,1
4069,content assassin creed,GameRant,1
4070,content assassin creed,Stevivor,1
4071,content assassin creed,TheEscapist,1
4072,creed shadow approach,GameRant,1
4073,creed shadow approach,PlayStation LifeStyle,1
4074,path almost always,GameRant,1
4075,path almost always,NoisyPixel,1
4076,see yasuke naoe,GameRant,1
4077,see yasuke naoe,PlayStation Universe,1
4078,complete main quest,GameRant,1
4079,complete main quest,Kotaku,1
4080,creed shadow play,GameRant,1
4081,creed shadow play,GameSpew,1
4082,creed shadow play,Siliconera,1
4083,creed shadow play,TechRadar,1
4084,piece side content,GameRant,1
4085,piece side content,Siliconera,1
4086,could easily spend,GameRant,1
4087,could easily spend,GamingBolt,1
4088,time credit roll,GameRant,1
4089,time credit roll,ScreenRant,1
4090,credit roll assassin,GameRant,1
4091,credit roll assassin,ScreenRant,1
4092,roll assassin creed,GameRant,1
4093,roll assassin creed,ScreenRant,1
4094,roll assassin creed,Windows Central,1
4095,deliver one best,GameRant,1
4096,deliver one best,GamingBolt,1
4097,creed game naoe,GameRant,1
4098,creed game naoe,HardcoreGamer,1
4099,release assassin creed shadow,GameRant,1
4100,release assassin creed shadow,wccftech,1
4101,release assassin creed shadow,ZTGD,1
4102,assassin creed shadow mark,GameRant,1
4103,assassin creed shadow mark,Siliconera,1
4104,assassin creed shadow mark,ZTGD,1
4105,long running stealth action,GameRant,1
4106,long running stealth action,NoisyPixel,1
4107,2020 assassin creed valhalla,GameRant,1
4108,2020 assassin creed valhalla,Windows Central,1
4109,announce assassin creed shadow,GameRant,1
4110,announce assassin creed shadow,Gaming Age,1
4111,announce assassin creed shadow,TheSixthAxis,1
4112,assassin creed shadow back,GameRant,1
4113,assassin creed shadow back,Twinfinite,1
4114,finally deliver long awaited,GameRant,1
4115,finally deliver long awaited,New Game Network,1
4116,deliver long awaited feudal,GameRant,1
4117,deliver long awaited feudal,New Game Network,1
4118,long awaited feudal japan,GameRant,1
4119,long awaited feudal japan,New Game Network,1
4120,long awaited feudal japan,TrueAchievments,1
4121,japan assassin creed game,GameRant,1
4122,japan assassin creed game,GamingBible,1
4123,set japan ghost tsushima,GameRant,1
4124,set japan ghost tsushima,Twinfinite,1
4125,japan ghost tsushima rise,GameRant,1
4126,japan ghost tsushima rise,Twinfinite,1
4127,modern assassin creed game,GameRant,3
4128,modern assassin creed game,Polygon,1
4129,modern assassin creed game,RPG Site,1
4130,modern assassin creed game,Windows Central,1
4131,sengoku period oda nobunaga,GameRant,1
4132,sengoku period oda nobunaga,GamingBolt,1
4133,oda nobunaga hattori hanzo,GameRant,1
4134,oda nobunaga hattori hanzo,TheSixthAxis,1
4135,assassin creed shadow best,GameRant,1
4136,assassin creed shadow best,GameSpew,1
4137,assassin creed shadow best,GamingBible,1
4138,assassin creed shadow best,GamingTrend,1
4139,assassin creed shadow best,HardcoreGamer,1
4140,assassin creed shadow best,Hooked Gamers,1
4141,assassin creed shadow best,Kotaku,1
4142,assassin creed shadow best,TheGamer,1
4143,assassin creed shadow best,TrueAchievments,1
4144,assassin creed shadow best,VGC,1
4145,assassin creed shadow best,wccftech,1
4146,assassin creed shadow best,XboxEra,1
4147,creed shadow best assassin,GameRant,1
4148,creed shadow best assassin,GameSpew,1
4149,creed shadow best assassin,GamingBible,1
4150,shadow best assassin creed,GameRant,1
4151,shadow best assassin creed,GameSpew,1
4152,shadow best assassin creed,GamingBible,1
4153,assassin creed game year,GameRant,1
4154,assassin creed game year,Gamereactor,1
4155,assassin creed game year,GamingBible,1
4156,assassin creed game year,GamingBolt,2
4157,assassin creed game year,HardcoreGamer,1
4158,assassin creed game year,Xbox Tavern,1
4159,naoe yasuke twin protagonist,GameRant,1
4160,naoe yasuke twin protagonist,Windows Central,1
4161,assassin creed shadow main,GameRant,2
4162,assassin creed shadow main,ScreenRant,1
4163,creed shadow main quest,GameRant,2
4164,creed shadow main quest,ScreenRant,1
4165,protagonist assassin creed shadow,GameRant,1
4166,protagonist assassin creed shadow,GamesHub,1
4167,protagonist assassin creed shadow,XboxEra,1
4168,assassin creed shadow gameplay,GameRant,1
4169,assassin creed shadow gameplay,HardcoreGamer,1
4170,assassin creed shadow gameplay,RPGFan,1
4171,assassin creed shadow gameplay,wccftech,1
4172,fight enemy head on,GameRant,1
4173,fight enemy head on,wccftech,2
4174,thankfully assassin creed shadow,GameRant,1
4175,thankfully assassin creed shadow,GamingBolt,1
4176,thankfully assassin creed shadow,HardcoreGamer,1
4177,thankfully assassin creed shadow,Siliconera,1
4178,thankfully assassin creed shadow,TheEscapist,1
4179,assassin creed shadow map,GameRant,1
4180,assassin creed shadow map,TheEscapist,1
4181,main quest assassin creed,GameRant,2
4182,main quest assassin creed,TheEscapist,1
4183,future assassin creed game,GameRant,1
4184,future assassin creed game,GamingBible,1
4185,fan assassin creed game,GameRant,1
4186,fan assassin creed game,ZTGD,1
4187,explore assassin creed shadow,GameRant,1
4188,explore assassin creed shadow,wccftech,1
4189,assassin creed shadow world,GameRant,1
4190,assassin creed shadow world,GamesRadar,1
4191,assassin creed shadow world,GamingTrend,1
4192,assassin creed shadow world,Hooked Gamers,1
4193,assassin creed shadow world,Kotaku,1
4194,gameplay loop assassin creed,GameRant,1
4195,gameplay loop assassin creed,Gaming Age,1
4196,assassin creed shadow combat,GameRant,2
4197,assassin creed shadow combat,ScreenRant,1
4198,combat assassin creed shadow,GameRant,1
4199,combat assassin creed shadow,PC Gamer,2
4200,combat assassin creed shadow,TheXboxHub,1
4201,naoe yasuke assassin creed,GameRant,1
4202,naoe yasuke assassin creed,GamesHub,1
4203,yasuke assassin creed shadow,GameRant,1
4204,yasuke assassin creed shadow,GamesHub,1
4205,yasuke assassin creed shadow,GameSpew,1
4206,yasuke assassin creed shadow,Stevivor,1
4207,assassin creed shadow protagonist,GameRant,1
4208,assassin creed shadow protagonist,GameSpot,1
4209,able assassinate multiple enemy,GameRant,1
4210,able assassinate multiple enemy,Shacknews,1
4211,assassin creed game assassin,GameRant,1
4212,assassin creed game assassin,GameSpot,1
4213,assassin creed game assassin,HardcoreGamer,1
4214,creed game assassin creed,GameRant,1
4215,creed game assassin creed,GameSpot,1
4216,creed game assassin creed,HardcoreGamer,1
4217,content assassin creed shadow,GameRant,1
4218,content assassin creed shadow,Stevivor,1
4219,content assassin creed shadow,TheEscapist,1
4220,assassin creed shadow approach,GameRant,1
4221,assassin creed shadow approach,PlayStation LifeStyle,1
4222,assassin creed shadow play,GameRant,1
4223,assassin creed shadow play,GameSpew,1
4224,assassin creed shadow play,Siliconera,1
4225,assassin creed shadow play,TechRadar,1
4226,time credit roll assassin,GameRant,1
4227,time credit roll assassin,ScreenRant,1
4228,credit roll assassin creed,GameRant,1
4229,credit roll assassin creed,ScreenRant,1
4230,roll assassin creed shadow,GameRant,1
4231,roll assassin creed shadow,ScreenRant,1
4232,roll assassin creed shadow,Windows Central,1
4233,assassin creed game naoe,GameRant,1
4234,assassin creed game naoe,HardcoreGamer,1
4235,finally deliver long awaited feudal,GameRant,1
4236,finally deliver long awaited feudal,New Game Network,1
4237,deliver long awaited feudal japan,GameRant,1
4238,deliver long awaited feudal japan,New Game Network,1
4239,feudal japan assassin creed game,GameRant,1
4240,feudal japan assassin creed game,GamingBible,1
4241,set japan ghost tsushima rise,GameRant,1
4242,set japan ghost tsushima rise,Twinfinite,1
4243,japan ghost tsushima rise ronin,GameRant,1
4244,japan ghost tsushima rise ronin,Twinfinite,1
4245,assassin creed shadow best assassin,GameRant,1
4246,assassin creed shadow best assassin,GameSpew,1
4247,assassin creed shadow best assassin,GamingBible,1
4248,creed shadow best assassin creed,GameRant,1
4249,creed shadow best assassin creed,GameSpew,1
4250,creed shadow best assassin creed,GamingBible,1
4251,shadow best assassin creed game,GameRant,1
4252,shadow best assassin creed game,GameSpew,1
4253,shadow best assassin creed game,GamingBible,1
4254,best assassin creed game year,GameRant,1
4255,best assassin creed game year,GamingBolt,2
4256,best assassin creed game year,HardcoreGamer,1
4257,assassin creed shadow main quest,GameRant,2
4258,assassin creed shadow main quest,ScreenRant,1
4259,naoe yasuke assassin creed shadow,GameRant,1
4260,naoe yasuke assassin creed shadow,GamesHub,1
4261,assassin creed game assassin creed,GameRant,1
4262,assassin creed game assassin creed,GameSpot,1
4263,assassin creed game assassin creed,HardcoreGamer,1
4264,creed game assassin creed shadow,GameRant,1
4265,creed game assassin creed shadow,HardcoreGamer,1
4266,time credit roll assassin creed,GameRant,1
4267,time credit roll assassin creed,ScreenRant,1
4268,credit roll assassin creed shadow,GameRant,1
4269,credit roll assassin creed shadow,ScreenRant,1
4270,rpg like assassin,Gamereactor,1
4271,rpg like assassin,GameSpot,1
4272,challenge assassin creed,Gamereactor,1
4273,challenge assassin creed,The Guardian,1
4274,hour assassin creed,Gamereactor,1
4275,hour assassin creed,PC Gamer,1
4276,hour assassin creed,TheEscapist,2
4277,hour assassin creed,TheSixthAxis,1
4278,hour assassin creed,Windows Central,2
4279,creed shadow different,Gamereactor,1
4280,creed shadow different,Gamers Heroes,1
4281,creed game 2025,Gamereactor,1
4282,creed game 2025,TheEscapist,1
4283,story revolve around,Gamereactor,1
4284,story revolve around,GamesRadar,1
4285,meet along way,Gamereactor,1
4286,meet along way,TheXboxHub,1
4287,open nature game,Gamereactor,1
4288,open nature game,Ragequit,1
4289,nature game fact,Gamereactor,1
4290,nature game fact,Ragequit,1
4291,mission side quest,Gamereactor,1
4292,mission side quest,The Guardian,1
4293,character vastly different,Gamereactor,1
4294,character vastly different,GamesRadar,1
4295,vastly different playstyles,Gamereactor,1
4296,vastly different playstyles,Shacknews,1
4297,naoe make feel,Gamereactor,1
4298,naoe make feel,Movies Games and Tech,1
4299,bull china shop,Gamereactor,1
4300,bull china shop,slant,1
4301,kingdom come deliverance,Gamereactor,1
4302,kingdom come deliverance,Metro News,1
4303,kingdom come deliverance,PC Gamer,1
4304,world feel alive,Gamereactor,1
4305,world feel alive,GameSpot,1
4306,world feel alive,Xbox Tavern,2
4307,open world also,Gamereactor,1
4308,open world also,Inverse,1
4309,use fast travel,Gamereactor,1
4310,use fast travel,Gamers Heroes,1
4311,use fast travel,RPGFan,1
4312,skill tree earn,Gamereactor,1
4313,skill tree earn,New Game Network,1
4314,skill tree earn,PlayStation Universe,1
4315,level complete quest,Gamereactor,1
